time,object_a_x,object_a_y,object_a_z,object_a_vx,object_a_vy,object_a_vz,object_b_x,object_b_y,object_b_z,object_b_vx,object_b_vy,object_b_vz,total_translational_ke,total_px,total_py
1.300000000000000044e+00,-2.423456487693007866e-01,-2.966592007873895133e-07,7.749915122130129896e-01,-2.260381243171175059e-01,-2.967468292738002688e-07,6.928811257383982181e-10,1.071478529467726482e+00,3.984819337420822592e-07,6.647977760637206746e-02,1.006824237251056520e+00,-6.974806875731434938e-07,8.455697902390353626e-02,3.292454333656920362e-02,4.006602304652281260e-02,-6.855605588903063700e-08
1.302777777777777812e+00,-2.429734455989402964e-01,-2.974833835850967209e-07,7.749915122149378943e-01,-2.259964373484274203e-01,-2.966921338773048991e-07,6.929389909093863764e-10,1.074274795028888452e+00,3.965448118949152012e-07,6.665786942782585267e-02,1.006599416113145518e+00,-6.973249420159255234e-07,5.729892357288021709e-02,3.279411407111480770e-02,4.005628560543025851e-02,-6.854178856991296755e-08
1.305555555555555580e+00,-2.436011266454558288e-01,-2.983074144695396038e-07,7.749915122168630210e-01,-2.259547571050270487e-01,-2.966374473090944901e-07,6.930311775843467359e-10,1.077070436661565767e+00,3.946081222761871905e-07,6.676025713545605256e-02,1.006374863970666222e+00,-6.971693828061470607e-07,3.004696588490719800e-02,3.270829546137214022e-02,4.004656369878753508e-02,-6.852753322618732722e-08
1.308333333333333348e+00,-2.442286919275256651e-01,-2.991312934652371718e-07,7.749915122187883698e-01,-2.259130835854454011e-01,-2.965827695672387597e-07,6.931393532055851736e-10,1.079865454941498992e+00,3.926718644870520645e-07,6.678695763486693082e-02,1.006150498497718093e+00,-6.970139529122791093e-07,2.801090854831028015e-03,3.266705261221283796e-02,4.003685238717299977e-02,-6.851328643578823863e-08
1.311111111111111116e+00,-2.448561414638240341e-01,-2.999550205967029820e-07,7.749915122207140517e-01,-2.258714167882118484e-01,-2.965281006498072668e-07,6.932592121894343151e-10,1.082659850215379027e+00,3.907360382873386603e-07,6.673798780361933636e-02,1.005926237207243945e+00,-6.968585951911508714e-07,-2.443870994083922193e-02,3.267035071886956188e-02,4.002714672149557118e-02,-6.849904476995170259e-08
1.313888888888888884e+00,-2.454834752730210845e-01,-3.007785958884454033e-07,7.749915122226398445e-01,-2.258297567118563165e-01,-2.964734405548707881e-07,6.933130979047685827e-10,1.085453622600774271e+00,3.888006435956011601e-07,6.661336450982709156e-02,1.005701997631147648e+00,-6.967032525127270186e-07,-5.167243822859430430e-02,3.271815502311570256e-02,4.001744175380179264e-02,-6.848480480070198993e-08
1.316666666666666652e+00,-2.461106933737828295e-01,-3.016020193649672460e-07,7.749915122245659704e-01,-2.257881033549089256e-01,-2.964187892805002059e-07,6.934773831568374902e-10,1.088246771986559835e+00,3.868656804888216769e-07,6.641310463074505399e-02,1.005477697501151235e+00,-6.965478678853964644e-07,-7.890008904701092951e-02,3.281043076948110537e-02,4.000773254812726998e-02,-6.847056310836880745e-08
1.319444444444444420e+00,-2.467377957847712300e-01,-3.024252910507661322e-07,7.749915122264923184e-01,-2.257464567159004898e-01,-2.963641468247680969e-07,6.935415453740434444e-10,1.091039298033847027e+00,3.849311492017661916e-07,6.613722507128114159e-02,1.005253254928409223e+00,-6.963923845804016097e-07,-1.061216507802278664e-01,3.294714316166323653e-02,3.999801419127350932e-02,-6.845631628905321842e-08
1.322222222222222188e+00,-2.473647825246441945e-01,-3.032484109703342314e-07,7.749915122284188884e-01,-2.257048167933620453e-01,-2.963095131857461375e-07,6.936286961467530432e-10,1.093831200177406648e+00,3.829970501259993482e-07,6.578574278236527795e-02,1.005028588579932158e+00,-6.962367462540556686e-07,-1.333371052154057046e-01,3.312825731929196216e-02,3.998828180339333849e-02,-6.844206096196048614e-08
1.324999999999999956e+00,-2.479916536120554960e-01,-3.040713791481584191e-07,7.749915122303457915e-01,-2.256631835858251278e-01,-2.962548883615068515e-07,6.936572202048685298e-10,1.096622477627569703e+00,3.810633838085666288e-07,6.535867477911019852e-02,1.004803617849944430e+00,-6.960808970664516883e-07,-1.605464276234051524e-01,3.335373823520176167e-02,3.997853054827240488e-02,-6.842779377652272111e-08
1.327777777777777724e+00,-2.486184090656548829e-01,-3.048941956087201709e-07,7.749915122322728056e-01,-2.256215570918216062e-01,-2.962002723501238210e-07,6.937698349834819922e-10,1.099413129372592612e+00,3.791301509503567747e-07,6.485603815870184807e-02,1.004578263024428875e+00,-6.959247817954509496e-07,-1.877495868615830510e-01,3.362355073335890343e-02,3.996875564320178514e-02,-6.841351141923819557e-08
1.330555555555555713e+00,-2.492450489040879680e-01,-3.057168603764956156e-07,7.749915122342001528e-01,-2.255799373098839877e-01,-2.961456651496715815e-07,6.938385872790053810e-10,1.102203154181460754e+00,3.771973524041591692e-07,6.427785011796084691e-02,1.004352445437272090e+00,-6.957683459448538387e-07,-2.149465454973051026e-01,3.393765942758298487e-02,3.995895236834676179e-02,-6.839921062016166736e-08
1.333333333333333481e+00,-2.498715731459963396e-01,-3.065393734759555879e-07,7.749915122361277220e-01,-2.255383242385449460e-01,-2.960910667582246153e-07,6.939890242335655657e-10,1.104992550607105661e+00,3.752649891724348170e-07,6.362412797052076352e-02,1.004126087616623142e+00,-6.956115358457894792e-07,-2.421372599505162704e-01,3.429602868119166481e-02,3.994911607552834032e-02,-6.838488815898758518e-08
1.336111111111111249e+00,-2.504979818100174782e-01,-3.073617349315655227e-07,7.749915122380555133e-01,-2.254967178763378211e-01,-2.960364771738574047e-07,6.939908578362796732e-10,1.107781316990007259e+00,3.733330624048215683e-07,6.289488916357427462e-02,1.003899113420299027e+00,-6.954542987505187019e-07,-2.693216806534998176e-01,3.469862256768612568e-02,3.993924219634753525e-02,-6.837054087067829171e-08
1.338888888888889017e+00,-2.511242749147848397e-01,-3.081839447677855082e-07,7.749915122399835266e-01,-2.254551182217961192e-01,-2.959818963946443792e-07,6.941286018191661356e-10,1.110569451462146473e+00,3.714015733953955544e-07,6.209015129414362927e-02,1.003671448159309199e+00,-6.952965829180062892e-07,-2.964997522257991625e-01,3.514540483258158515e-02,3.992932624959689980e-02,-6.835616565059836671e-08
1.341666666666666785e+00,-2.517504524789277442e-01,-3.090060030090702856e-07,7.749915122419117619e-01,-2.254135252734539852e-01,-2.959273244186647327e-07,6.941777448005170825e-10,1.113356951951275597e+00,3.694705235797131379e-07,6.120993212483762103e-02,1.003443018708818135e+00,-6.951383376907902744e-07,-3.236714136621741122e-01,3.563633885647378430e-02,3.991936384791822806e-02,-6.834175945912723764e-08
1.344444444444444553e+00,-2.523765145210715155e-01,-3.098279096798692489e-07,7.749915122438403303e-01,-2.253719390298458414e-01,-2.958727612439927358e-07,6.943034029649464145e-10,1.116143816185468873e+00,3.675399145316579906e-07,6.025424959906348910e-02,1.003213753606106540e+00,-6.949795135628446324e-07,-3.508365985314109703e-01,3.617138761941802311e-02,3.990935070368026305e-02,-6.832731932573001993e-08
1.347222222222222321e+00,-2.530024610598373136e-01,-3.106496648046265516e-07,7.749915122457691208e-01,-2.253303594895066930e-01,-2.958182068687075296e-07,6.943667429232247557e-10,1.118930041697918876e+00,3.656097479601187129e-07,5.922312185566813020e-02,1.002983583135328871e+00,-6.948200622382963454e-07,-3.779952351838073987e-01,3.675051366668292963e-02,3.989928263406412878e-02,-6.831284235248145203e-08
1.350000000000000089e+00,-2.536282921138423019e-01,-3.114712684077808411e-07,7.749915122476980223e-01,-2.252887866509717674e-01,-2.957636612908857669e-07,6.944201585284970335e-10,1.121715625831940288e+00,3.636800257055226694e-07,5.811656724298897014e-02,1.002752439399089868e+00,-6.946599366810090177e-07,-4.051472469651959951e-01,3.737367907592751420e-02,3.988915556535793661e-02,-6.829832571704026484e-08
1.352777777777777857e+00,-2.542540077016995359e-01,-3.122927205137655770e-07,7.749915122496272568e-01,-2.252472205127768745e-01,-2.957091245086055829e-07,6.945202173785913757e-10,1.124500565746145098e+00,3.617507497362502862e-07,5.693460433230064510e-02,1.002520256377051444e+00,-6.944990911551839168e-07,-4.322925524354555016e-01,3.804084542583541922e-02,3.987896553647317377e-02,-6.828376667508552635e-08
1.355555555555555625e+00,-2.548796078420180189e-01,-3.131140211470088187e-07,7.749915122515567134e-01,-2.252056610734581577e-01,-2.956545965199469128e-07,6.945981810557722014e-10,1.127284858419755231e+00,3.598219221449551695e-07,5.567725193064902017e-02,1.002286969971973418e+00,-6.943374812572542591e-07,-4.594310655895755269e-01,3.875197376622856182e-02,3.986870870170716730e-02,-6.826916256223047293e-08
1.358333333333333393e+00,-2.555050925534027018e-01,-3.139351703319332791e-07,7.749915122534865031e-01,-2.251641083315522041e-01,-2.956000773229887916e-07,6.947129191359202594e-10,1.130068500658017117e+00,3.578935451448130199e-07,5.434452909306931173e-02,1.002052518043723639e+00,-6.941750639394460657e-07,-4.865626960794833811e-01,3.950702458966889874e-02,3.985838133278371553e-02,-6.825451079543574407e-08
1.361111111111111160e+00,-2.561304618544544831e-01,-3.147561680929563240e-07,7.749915122554165148e-01,-2.251225622855960173e-01,-2.955455669158120016e-07,6.948457590555401353e-10,1.132851489097687070e+00,3.559656210657215785e-07,5.293645513418952092e-02,1.001816840431927425e+00,-6.940117975254688126e-07,-5.136873494350030489e-01,4.030595780454689081e-02,3.984797982021200113e-02,-6.823980887395120361e-08
1.363888888888888928e+00,-2.567557157637700982e-01,-3.155770144544900782e-07,7.749915122573466375e-01,-2.250810229341271007e-01,-2.954910652964961603e-07,6.949119144700199868e-10,1.135633820212557987e+00,3.540381523504720901e-07,5.145304963922470859e-02,1.001579878968014370e+00,-6.938476417188608233e-07,-5.408049272824911879e-01,4.114873270964473917e-02,3.983750067400942257e-02,-6.822505437981629800e-08
1.366666666666666696e+00,-2.573808542999423965e-01,-3.163977094409412138e-07,7.749915122592770933e-01,-2.250394902756832627e-01,-2.954365724631229497e-07,6.949893143620711200e-10,1.138415490318997803e+00,3.521111415509122977e-07,4.989433247437125019e-02,1.001341577477487643e+00,-6.936825576045609380e-07,-5.679153275598737283e-01,4.203530797015388870e-02,3.982694052383776301e-02,-6.821024497795471223e-08
1.369444444444444464e+00,-2.580058774815600642e-01,-3.172182530767111616e-07,7.749915122612078822e-01,-2.249979643088027836e-01,-2.953820884137736815e-07,6.950996167542911053e-10,1.141196495581476844e+00,3.501845913241177469e-07,4.826032379661335248e-02,1.001101881773285074e+00,-6.935165076443098658e-07,-5.950184447269872834e-01,4.296564159511814807e-02,3.981629611860484919e-02,-6.819537841589822381e-08
1.372222222222222232e+00,-2.586307853272076795e-01,-3.180386453861959001e-07,7.749915122631387820e-01,-2.249564450320243603e-01,-2.953276131465309377e-07,6.951703726554292473e-10,1.143941227643236802e+00,3.467672242666574756e-07,4.833196016960226993e-02,9.879810381139154662e-01,-1.231500365077915103e-06,2.237300903643001798e-02,3.157545559349432540e-02,3.903278223395273416e-02,-1.004695070878626853e-07
1.375000000000000000e+00,-2.592555778554657686e-01,-3.188588863937862723e-07,7.749915122650699040e-01,-2.249149324438871056e-01,-2.952731466594762946e-07,6.952270703575180733e-10,1.146684587088755425e+00,3.433382587398433463e-07,4.836623099537187831e-02,9.874849088883597137e-01,-1.235318892416073996e-06,9.023986361990999142e-03,3.153263903604382884e-02,3.900675061335173721e-02,-1.006937167443173021e-07
1.377777777777777768e+00,-2.598802550849109161e-01,-3.196789761238676686e-07,7.749915122670013590e-01,-2.248734265429305212e-01,-2.952186889506942931e-07,6.953359069084008581e-10,1.149426554911413989e+00,3.399004847758661672e-07,4.836412082745945862e-02,9.869824787227930996e-01,-1.238299009422832464e-06,-3.997917290252757730e-03,3.150007450793551600e-02,3.898034033450383656e-02,-1.008676225709324257e-07
1.380555555555555536e+00,-2.605048170341155989e-01,-3.204989146008202383e-07,7.749915122689330360e-01,-2.248319273276946362e-01,-2.951642400182684152e-07,6.954247802615221019e-10,1.152167117771888849e+00,3.364558079178792263e-07,4.832632819606234864e-02,9.864757323843222903e-01,-1.240629228555871901e-06,-1.679288067543824661e-02,3.147721394235189485e-02,3.895367048356682127e-02,-1.010025353149964672e-07
1.383333333333333304e+00,-2.611292637216482415e-01,-3.213187018490186778e-07,7.749915122708649351e-01,-2.247904347967198402e-01,-2.951097998602835194e-07,6.954956593280270383e-10,1.154906267522326280e+00,3.330058095254245754e-07,4.825328954336807752e-02,9.859665015734753180e-01,-1.242414475458727898e-06,-2.945338465849795667e-02,3.146380660376103117e-02,3.892685096270373513e-02,-1.011047505149491779e-07
1.386111111111111072e+00,-2.617535951660731053e-01,-3.221383378928324958e-07,7.749915122727970562e-01,-2.247489489485468839e-01,-2.950553684748241996e-07,6.956083365566856358e-10,1.157644000801521189e+00,3.295518241081272319e-07,4.814519953317317191e-02,9.854564736822510884e-01,-1.243739754718296062e-06,-4.206467631860132117e-02,3.145986100793814882e-02,3.889998301556583937e-02,-1.011793684458319343e-07
1.388888888888888840e+00,-2.623778113859505656e-01,-3.229578227566258008e-07,7.749915122747293994e-01,-2.247074697817169897e-01,-2.950009458599764260e-07,6.956978014505121877e-10,1.160380318640968245e+00,3.260949724794810658e-07,4.800203075127678493e-02,9.849471949118691061e-01,-1.244679634055863459e-06,-5.470494764684803723e-02,3.146561335581106456e-02,3.887315941435761507e-02,-1.012308631707496869e-07
1.391666666666666829e+00,-2.630019123998368347e-01,-3.237771564647574075e-07,7.749915122766620756e-01,-2.246659972947718242e-01,-2.949465320138269100e-07,6.957562408149708943e-10,1.163115226075658093e+00,3.226361854657098986e-07,4.782355311129260489e-02,9.844400715989635176e-01,-1.245300547081624475e-06,-6.744542178493471984e-02,3.148150065005649034e-02,3.884646453940834854e-02,-1.012632207061418830e-07
1.394444444444444597e+00,-2.636258982262841277e-01,-3.245963390415808367e-07,7.749915122785948629e-01,-2.246245314862534426e-01,-2.948921269344611982e-07,6.958586519500986611e-10,1.165848731756333301e+00,3.191762248268994943e-07,4.760935313749326686e-02,9.839363705234888124e-01,-1.245661539115433990e-06,-8.035038582793564699e-02,3.150813707884334014e-02,3.881997439764652003e-02,-1.012799837710275383e-07
1.397222222222222365e+00,-2.642497688838406078e-01,-3.254153705114443150e-07,7.749915122805279832e-01,-2.245830723547042607e-01,-2.948377306199670610e-07,6.959445641302464125e-10,1.168580847561524916e+00,3.157157030044887461e-07,4.735885321498240624e-02,9.834372187432108836e-01,-1.245814625597209267e-06,-9.347719767456377782e-02,3.154629252835713937e-02,3.879375661266927511e-02,-1.012842732916295989e-07
1.400000000000000133e+00,-2.648735243910503301e-01,-3.262342508986907224e-07,7.749915122824613256e-01,-2.245416198986672496e-01,-2.947833430684323213e-07,6.960386138982199711e-10,1.171311588209048349e+00,3.122551020648291343e-07,4.707133082939587987e-02,9.829436034259179111e-01,-1.245805071140195676e-06,-1.068762906240239008e-01,3.159687232845712762e-02,3.876787041467502637e-02,-1.012788051445706410e-07
1.402777777777777901e+00,-2.654971647664533529e-01,-3.270529802276575389e-07,7.749915122843948900e-01,-2.245001741166857134e-01,-2.947289642779451201e-07,6.961205726435659713e-10,1.174040970867826994e+00,3.087947918474378980e-07,4.674593775846718618e-02,9.824563720949646140e-01,-1.245671682491510108e-06,-1.205911965672768205e-01,3.166089756086527124e-02,3.874236665519616152e-02,-1.012659077345056609e-07
1.405555555555555669e+00,-2.661206900285857380e-01,-3.278715585226771094e-07,7.749915122863287875e-01,-2.244587350073034004e-01,-2.946745942465939156e-07,6.961584364528761171e-10,1.176769014771945843e+00,3.053350472052980084e-07,4.638171912606355723e-02,9.819762336448826234e-01,-1.245447148302851657e-06,-1.346586056219442884e-01,3.173948547284205501e-02,3.871728786803565331e-02,-1.012475423803645529e-07
1.408333333333333437e+00,-2.667441001959793834e-01,-3.286899858080763261e-07,7.749915122882629070e-01,-2.244173025690644196e-01,-2.946202329724686485e-07,6.962901158424905645e-10,1.179495740839686890e+00,3.018760641773808917e-07,4.597763218685116393e-02,9.815037604151026773e-01,-1.245158439071711996e-06,-1.491084765918302968e-01,3.183382974122300063e-02,3.869266839369035760e-02,-1.012253273118248859e-07
1.411111111111111205e+00,-2.673673952871623016e-01,-3.295082621081768929e-07,7.749915122901971376e-01,-2.243758768005133797e-01,-2.945658804536593126e-07,6.963617755345596905e-10,1.182221171300934959e+00,2.984179749174851814e-07,4.553256467803679791e-02,9.810393915302074719e-01,-1.244827270757584104e-06,-1.639642086372245788e-01,3.194518051754008381e-02,3.866853457976623942e-02,-1.012005654862843722e-07
1.413888888888888973e+00,-2.679905753206582864e-01,-3.303263874472951670e-07,7.749915122921317012e-01,-2.243344577001952778e-01,-2.945115366882558484e-07,6.964366652817410852e-10,1.184945329336738018e+00,2.949608612097383696e-07,4.504535255493524737e-02,9.805834376265899488e-01,-1.244470627975358833e-06,-1.792428801195825872e-01,3.207482434770850266e-02,3.864490506457782248e-02,-1.011742759804645600e-07
1.416666666666666741e+00,-2.686136403149871898e-01,-3.311443618497421587e-07,7.749915122940665979e-01,-2.242930452666554719e-01,-2.944572016743497850e-07,6.965325989594095546e-10,1.187668238734943538e+00,2.915047664291930372e-07,4.451479692020206963e-02,9.801360869921688090e-01,-1.244101334630370017e-06,-1.949555559443088004e-01,3.222406419156112478e-02,3.862179114553113135e-02,-1.011472282285136790e-07
1.419444444444444509e+00,-2.692365902886648121e-01,-3.319621853398235843e-07,7.749915122960016056e-01,-2.242516394984398476e-01,-2.944028754100328629e-07,6.966265168883989389e-10,1.190389923565717600e+00,2.880497058535722836e-07,4.393967996242839624e-02,9.796974130539712888e-01,-1.243728653371336827e-06,-2.111076601676616649e-01,3.239419986163178528e-02,3.859919722837868578e-02,-1.011199779891831720e-07
1.422222222222222276e+00,-2.698594252602029564e-01,-3.327798579418399191e-07,7.749915122979369464e-01,-2.242102403940945954e-01,-2.943485578933977228e-07,6.967676019487001327e-10,1.193110407880391577e+00,2.845956752943641474e-07,4.331877973754489491e-02,9.792673830643007227e-01,-1.243358890423678662e-06,-2.276994064723886491e-01,3.258650925268572612e-02,3.857712134838952450e-02,-1.010929036358265089e-07
1.425000000000000044e+00,-2.704821452481093180e-01,-3.335973796800863444e-07,7.749915122998723982e-01,-2.241688479521664612e-01,-2.942942491225362112e-07,6.968253179334693570e-10,1.195829715436520946e+00,2.811426580840171403e-07,4.265088365438259727e-02,9.788458677660029084e-01,-1.242995980985345621e-06,-2.447262756543294171e-01,3.280223074284585594e-02,3.855555575026518855e-02,-1.010662412801489878e-07
1.427777777777777812e+00,-2.711047502708875956e-01,-3.344147505788526416e-07,7.749915123018081831e-01,-2.241274621712024684e-01,-2.942399490955412864e-07,6.968766431969530828e-10,1.198547869544607902e+00,2.776908315404822381e-07,4.193479589677798908e-02,9.784327189356344379e-01,-1.242497298853984660e-06,-2.621828852242578112e-01,3.304260389216771843e-02,3.853449154072983995e-02,-1.010314333498377980e-07
1.430555555555555580e+00,-2.717272403470374353e-01,-3.352319706624233513e-07,7.749915123037441900e-01,-2.240860830497500844e-01,-2.941856578105079712e-07,6.970507105547030235e-10,1.201264921253179629e+00,2.742404689021441430e-07,4.116792746873771530e-02,9.780392993682439640e-01,-1.241971351799630311e-06,-2.806398251370846308e-01,3.331924324464721754e-02,3.851461048761713191e-02,-1.009949903109235360e-07
